,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_ratio,household_rooms
4682,-118.35,34.08,52.0,7.964850887447313,6.582025138892826,7.079184394609668,6.558197802812269,3.2645,175000.0,True,False,False,False,False,0.8263839752814663,1.214487749062989
6017,-117.78,34.05,39.0,7.984121958702927,6.3818160174060985,7.54274354536855,6.311734809152915,3.9224,131300.0,False,True,False,False,False,0.7993134436592282,1.2649647363391776
17103,-122.23,37.45,34.0,8.33758794211651,6.584791392385716,7.369600720526409,6.493753839851686,5.0457,395100.0,False,False,False,False,True,0.7897717467090555,1.283939636108371
6431,-118.01,34.13,38.0,8.12415060330663,6.51025834052315,7.553286605600419,6.46302945692067,4.0729,212300.0,False,True,False,False,False,0.8013463386404228,1.2570189657123125
953,-121.96,37.71,6.0,8.996280439395015,6.957497370876951,8.127699852817772,6.968850378341948,7.2494,336500.0,True,False,False,False,False,0.7733748872934014,1.2909274774149249
461,-122.26,37.87,52.0,7.928045600874777,6.906754778648554,7.451241684987676,6.856461984594587,1.1859,241700.0,False,False,False,True,False,0.8711800015235112,1.1562881291674734
13866,-117.27,34.4,8.0,8.706655856361559,6.887552571664617,8.016977746762262,6.899723107284872,3.3438,124400.0,False,True,False,False,False,0.7910675103383344,1.2618848207356161
13080,-121.35,38.54,12.0,9.69523261371567,8.119398589612294,9.066123521215774,8.081784206935001,3.5691,116300.0,False,True,False,False,False,0.837462999920799,1.1996401246888235
17761,-121.83,37.34,21.0,8.764834214330834,7.117205503164344,8.70748291785937,7.119635638017636,4.2098,193400.0,True,False,False,False,False,0.8120182685860099,1.2310790411138626
2356,-119.64,36.85,15.0,7.7823903355874595,5.869296913133774,7.138073034044347,5.8522024797744745,4.9904,157300.0,False,True,False,False,False,0.7541766295497341,1.3298224664105212
13461,-117.39,34.13,9.0,7.709308333385869,5.988961416889864,7.183111701743281,5.916202062607435,4.1632,119800.0,False,True,False,False,False,0.7768480851847779,1.3030840143394566
18848,-122.37,41.41,28.0,7.455876687491824,6.040254711277414,6.835184586147301,5.916202062607435,1.27,53100.0,False,True,False,False,False,0.8101333973791043,1.2602471329733136
18643,-121.99,36.98,19.0,8.633018756921828,7.186901020411631,8.012680929706839,7.1459844677143876,3.1914,215600.0,False,False,False,False,True,0.8324899114402223,1.2080936917685552
14710,-117.07,32.78,26.0,8.223090551161533,6.436150368369428,7.324489979348532,6.4425401664681985,4.7143,268300.0,False,False,False,False,True,0.7826923865577894,1.2763739672063903
18745,-122.31,40.55,11.0,9.526245403371703,7.741967899820685,8.781401907682376,7.7266536648476425,3.5522,100100.0,False,True,False,False,False,0.8126987676677431,1.2329070017349544
11610,-118.05,33.78,25.0,7.7651449029361315,5.802118375377063,6.843749949006225,5.7899601708972535,6.6264,359100.0,True,False,False,False,False,0.7472002709419092,1.3411396061007428
11462,-117.99,33.67,19.0,8.245121966478605,6.673297967767654,7.482681828154651,6.6293632534374485,4.625,282200.0,True,False,False,False,False,0.809363159805111,1.2437275875934775
19588,-120.76,37.58,35.0,7.241366283322318,5.579729825986222,6.6293632534374485,5.537334267018537,3.6181,178600.0,False,True,False,False,False,0.7705355049967529,1.3077350822855927
11227,-117.94,33.8,28.0,7.977625098784593,6.194405391104672,7.313886831633462,6.214608098422191,4.9429,254800.0,True,False,False,False,False,0.7764723604332324,1.2836891679155131
5795,-118.23,34.14,25.0,7.9603236291488395,6.739336627357174,7.465082736399547,6.6895992691789665,2.9167,224300.0,True,False,False,False,False,0.8466159092677216,1.1899552288317912
3597,-118.5,34.25,32.0,7.755338812846501,5.966146739123692,6.877296071497429,5.805134968916488,4.8164,241100.0,True,False,False,False,False,0.7692954341647766,1.3359446170282605
324,-122.19,37.73,44.0,6.9726062513017535,5.537334267018537,6.716594773520978,5.501258210544727,2.1538,79700.0,False,False,False,True,False,0.7941555951169251,1.2674566407257104
1491,-122.02,37.95,22.0,8.168202930236053,6.236369590203704,7.415175109613295,6.2324480165505225,5.6642,237000.0,False,False,False,True,False,0.7634934689390093,1.3105930299851765
8239,-118.18,33.77,36.0,7.51425465281641,6.535241271013659,7.029087564149662,6.431331081933479,1.1483,112500.0,False,False,False,False,True,0.8697125094854473,1.1683824945546681
10023,-121.15,39.23,13.0,8.264620829411216,6.638567789166521,7.504942068396171,6.52649485957079,2.8102,144400.0,False,True,False,False,False,0.8032513440352789,1.2663184461551438
7078,-117.99,33.94,30.0,7.78155595923534,6.338594078203183,7.102499355774649,6.257667587882639,3.7045,212300.0,True,False,False,False,False,0.8145664069510913,1.243523381507762
11517,-118.05,33.71,25.0,8.33110454805304,6.3473892096560105,7.261927092702751,6.306275286948016,8.8281,461600.0,False,False,False,False,True,0.7618904759920917,1.3210816478779124
1437,-122.0,37.98,32.0,6.921658184151129,5.135798437050262,6.07993319509559,5.159055299214529,5.1118,226900.0,False,True,False,False,False,0.7419896071738936,1.341652256606933
3495,-118.47,34.27,35.0,7.048386408721883,5.225746673713202,6.60934924316738,5.187385805840755,5.741,220600.0,True,False,False,False,False,0.7414103556023415,1.3587550015627772
2185,-119.98,36.74,26.0,7.282073658093465,5.529429087511423,6.799055862058796,5.564520407322694,3.4861,112500.0,False,True,False,False,False,0.7593206752812626,1.3086615063016998
2918,-119.04,35.36,40.0,7.335633981927201,5.746203190540153,6.648984550024776,5.726847747587197,3.0435,69500.0,False,True,False,False,False,0.7833274131039077,1.2809200288269946
13921,-116.0,34.12,32.0,8.059592328887545,6.569481420414296,7.214504414151143,6.300785794663244,2.125,57700.0,False,True,False,False,False,0.8151133645888852,1.2791408233103254
9254,-120.07,36.97,27.0,6.876264611890766,5.484796933490655,6.376726947898627,5.44673737166631,1.6071,55000.0,False,True,False,False,False,0.7976419237860743,1.2624556946073433
3966,-118.57,34.2,36.0,7.847762537473608,6.152732694704104,7.214504414151143,6.100318952020064,4.5568,201500.0,True,False,False,False,False,0.7840110688013788,1.286451183814724
8166,-118.13,33.8,36.0,7.311218384419629,5.605802066295998,6.612041034833092,5.583496308781699,4.4312,226000.0,True,False,False,False,False,0.7667397924047911,1.3094337275589447
1927,-121.09,38.68,15.0,8.560061091643414,6.568077911411976,7.575584651557793,6.492239835020471,4.7083,213300.0,False,True,False,False,False,0.767293345350529,1.3185066031400583
19922,-119.35,36.32,10.0,8.247482004285693,6.579251212010101,7.430707082545968,6.5722825426940075,3.8235,94600.0,False,True,False,False,False,0.7977284713796625,1.2548885338859783
10416,-117.61,33.63,2.0,8.450839690866216,6.706862336602747,7.58629630715272,6.569481420414296,6.1078,219000.0,True,False,False,False,False,0.7936326544984181,1.2863785054031365
15625,-122.41,37.8,52.0,8.316055720364643,6.853299093186078,7.553286605600419,6.761572768804055,3.6065,433300.0,False,False,False,True,False,0.8241045182517818,1.229899611334884
9980,-122.26,38.57,22.0,6.234410725718371,4.6443908991413725,4.941642422609304,4.30406509320417,2.1979,152800.0,False,True,False,False,False,0.7449606872999556,1.4484935963357262
8400,-118.37,33.95,52.0,6.729824070489475,5.170483995038151,6.617402977974478,5.117993812416755,4.125,174000.0,True,False,False,False,False,0.768294080332785,1.3149339989748057
13232,-117.68,34.14,4.0,8.474703139795285,6.54534966033442,7.534762657037537,6.492239835020471,6.9532,277000.0,False,True,False,False,False,0.7723396976112287,1.3053589138960948
12486,-121.48,38.57,47.0,7.79934339821592,6.690842277418564,7.046647277848756,6.617402977974478,1.4301,141700.0,False,True,False,False,False,0.8578725074407003,1.1786109179349424
4625,-118.32,34.07,25.0,7.916078096302786,6.56244409369372,7.259116128097101,6.499787040655854,3.5909,404500.0,True,False,False,False,False,0.8290019393263335,1.2178980706272529
4008,-118.62,34.15,26.0,8.641532465671846,6.674561391814426,7.821643126239982,6.660575149839686,7.9814,409900.0,True,False,False,False,False,0.7723816832638034,1.2974153539698203
18888,-122.24,38.11,42.0,7.463936604468925,5.963579343618446,6.7912214627261855,5.834810737062605,2.3241,99200.0,False,False,False,True,False,0.7989857979297196,1.2792080053356563
1810,-122.33,37.92,26.0,8.265650165580329,6.659293919683638,7.829232537543592,6.608000625296087,2.2301,122400.0,False,False,False,True,False,0.8056588152513579,1.2508549309058166
605,-122.07,37.69,31.0,8.685246776412487,7.177782416195197,8.006367567650246,7.16703787691222,3.0964,190500.0,False,False,False,True,False,0.8264339057916831,1.2118321300339434
5715,-118.23,34.2,51.0,7.298445101508147,5.638354669333745,6.621405651764134,5.69035945432406,5.3925,317900.0,True,False,False,False,False,0.7725419032293109,1.282598254133509
6019,-117.8,34.06,34.0,6.9865664594064265,5.327876168789581,7.189922170745808,5.53338948872752,3.6298,108500.0,False,True,False,False,False,0.7625886334504622,1.2626196788856596
4210,-118.25,34.1,42.0,6.395261598115449,4.997212273764115,5.746203190540153,4.976733742420574,2.625,164300.0,True,False,False,False,False,0.7813929418050216,1.2850318962422398
9866,-121.83,36.6,30.0,7.918992488165245,6.220590170099739,7.307872780763706,6.284134161070802,4.3472,185000.0,True,False,False,False,False,0.7855279796509809,1.2601564965341012
7001,-118.05,33.96,37.0,7.872073979866873,6.481577129276431,7.929846429742503,6.4692503167957724,2.9714,160300.0,True,False,False,False,False,0.8233633405698815,1.216844857499025
13416,-117.46,34.06,24.0,7.94873845481361,6.171700597410915,7.367077059881012,6.077642243349034,4.3397,195600.0,False,True,False,False,False,0.7764377495240702,1.3078654742325742
13195,-117.71,34.07,24.0,7.575071699507561,5.8944028342648505,7.160069207596127,5.8998973535824915,3.6,139300.0,False,True,False,False,False,0.7781316227868883,1.283932795018524
2492,-120.18,36.59,25.0,6.855408798609928,5.293304824724492,6.419994928147142,5.147494476813453,2.3026,90600.0,False,True,False,False,False,0.7721355473065029,1.3317952703960465
13017,-121.2,38.7,28.0,7.9966538754626075,6.156978985585555,7.22983877815125,6.139884552226255,4.3214,131700.0,False,True,False,False,False,0.7699444144353907,1.30241111334302
12645,-121.47,38.52,26.0,7.686162303492906,6.459904454377535,7.586803535162581,6.329720905522696,1.2575,66800.0,False,True,False,False,False,0.840459022240773,1.21429718912041
10613,-117.8,33.67,5.0,7.878155336503324,6.257667587882639,7.07326971745971,6.175867270105761,5.7759,240000.0,True,False,False,False,False,0.7943061948636405,1.2756354681774777
15476,-117.17,33.18,25.0,6.391917113392602,4.7535901911063645,6.056784013228625,4.927253685157205,3.0221,214300.0,True,False,False,False,False,0.743687708519632,1.2972575641168083
9032,-118.62,34.06,25.0,8.173857454773621,6.371611847231857,7.333676395657684,6.400257445308821,7.4001,500001.0,False,False,False,False,True,0.7795110059707203,1.2771138543442173
7419,-118.2,33.96,44.0,7.6708948313621175,6.169610732491456,7.473637108496206,6.115892125483034,2.3221,161600.0,True,False,False,False,False,0.8042882698987441,1.2542560715549358
5523,-118.36,33.98,40.0,7.01571242048723,5.459585514144159,6.371611847231857,5.44673737166631,3.0927,316000.0,True,False,False,False,False,0.7781940289059054,1.288057775097191
15785,-122.39,37.78,3.0,8.150467911624004,7.07326971745971,7.273786317844895,6.824373670043086,4.7105,275000.0,False,False,False,True,False,0.8678360302936695,1.1943173550712889
10561,-117.71,33.62,22.0,7.83241092718792,5.961005339623274,7.199678345691172,5.971261839790462,5.8898,242800.0,True,False,False,False,False,0.76106902396188,1.3116843872086452
832,-122.02,37.6,31.0,7.6760099320288875,6.259581464064923,7.527793987721444,6.082218910376446,2.652,159800.0,False,False,False,True,False,0.81547334090153,1.2620410486925069
17683,-121.86,37.29,14.0,8.725994381014571,7.109062135687172,7.813187267521416,7.094234845924755,4.1444,178400.0,True,False,False,False,False,0.814699371243533,1.2300120549331928
6831,-118.12,34.09,25.0,8.189799618728228,6.911747300251674,7.908387159290043,6.81783057145415,2.6981,208000.0,True,False,False,False,False,0.8439458377523748,1.2012324936642502
18023,-121.95,37.25,34.0,7.9748769005588755,6.300785794663244,7.1569563646156364,6.259581464064923,5.5127,268200.0,True,False,False,False,False,0.7900793796856836,1.274027176791474
1006,-121.75,37.69,26.0,7.881559917056899,6.285998094508865,7.260522598089852,6.259581464064923,3.7212,183800.0,False,True,False,False,False,0.7975576105061392,1.2591193136958834
2590,-124.09,40.88,31.0,7.592366128519796,6.206575926724928,6.959398512133975,6.148468295917647,1.5326,74100.0,False,False,False,False,True,0.8174758463518618,1.2348386237204545
15704,-122.43,37.79,52.0,8.077136638538454,6.877296071497429,7.050122520269059,6.7226297948554485,4.2042,500001.0,False,False,False,True,False,0.8514522384930046,1.2014846696927375
1633,-122.22,37.88,20.0,4.564348191467836,2.6390573296152584,3.4657359027997265,2.772588722239781,2.4444,475000.0,False,False,False,True,False,0.5781893096036066,1.646240625180289
10180,-117.96,33.87,35.0,7.587310506022615,5.908082938168931,7.050122520269059,5.877735781779639,3.7222,187500.0,True,False,False,False,False,0.7786794719260856,1.2908560009693661
8153,-118.11,33.81,36.0,7.133295954896068,5.3471075307174685,6.326149473155099,5.3706380281276624,3.9722,235600.0,True,False,False,False,False,0.7495984415237087,1.3282027046948297
4187,-118.23,34.13,37.0,7.495541943884256,6.056784013228625,6.9930151229329605,6.035481432524756,2.975,244500.0,True,False,False,False,False,0.8080515136294395,1.2419128494856009
16153,-122.48,37.78,50.0,7.67786350067821,6.082218910376446,7.013915474810528,6.035481432524756,3.5588,346400.0,False,False,False,True,False,0.7921759627322346,1.2721211367336465
16304,-121.37,38.01,15.0,7.796057974316123,5.755742213586912,6.92461239604856,5.752572638825633,10.0088,242000.0,False,True,False,False,False,0.7382887906361177,1.3552298186898966
11663,-118.02,33.85,31.0,7.56164174558878,5.799092654460526,6.93828448401696,5.869296913133774,5.3416,213000.0,True,False,False,False,False,0.7669092043197538,1.2883385961729132
16975,-122.31,37.56,40.0,7.20934025660291,5.802118375377063,6.553933404025811,5.697093486505405,3.32,292900.0,False,False,False,False,True,0.8048057337927702,1.2654418035581714
18785,-122.37,40.45,18.0,7.466799475018602,5.823045895483019,6.826545223556594,5.793013608384144,3.3315,85400.0,False,True,False,False,False,0.7798583469349847,1.28893180299318
17810,-121.86,37.4,19.0,8.304989580140361,6.639875833826536,7.69484807238461,6.5638555265321274,6.1504,268400.0,True,False,False,False,False,0.7995044147562093,1.2652608739741906
18226,-122.09,37.41,8.0,7.300472814267799,6.028278520230698,6.75343791859778,6.100318952020064,2.8203,284100.0,False,False,False,True,False,0.8257380958188396,1.1967362480039367
3874,-118.54,34.2,37.0,7.3783837129967145,5.857933154483459,6.920671504248683,5.905361848054571,4.1597,201600.0,True,False,False,False,False,0.7939317582745059,1.249438036625547
4006,-118.63,34.16,33.0,7.9714309977693505,6.1224928095143865,7.018401799069201,6.021023349349527,6.0192,347700.0,True,False,False,False,False,0.7680544197431611,1.3239329155949102
2214,-119.85,36.84,12.0,7.728855823852543,5.720311776607412,6.734591659972948,5.723585101952381,8.9669,213900.0,False,True,False,False,False,0.7401240114938581,1.350352215644726
17393,-120.45,34.96,11.0,7.170119543449628,5.638354669333745,7.055312843339752,5.4116460518550396,2.5556,129200.0,True,False,False,False,False,0.7863682934665643,1.32494244352729
12998,-121.25,38.68,13.0,6.222576268071369,4.2626798770413155,5.5909869805108565,4.356708826689592,6.1943,276100.0,False,True,False,False,False,0.6850345730454975,1.428274533737785
1808,-122.35,37.93,41.0,5.594711379601839,4.330733340286331,5.293304824724492,4.418840607796598,3.2222,156300.0,False,False,False,True,False,0.7740762742607356,1.2661039119018087
11917,-117.41,33.95,37.0,7.369600720526409,5.648974238161206,6.516193076042964,5.723585101952381,2.9583,132100.0,False,True,False,False,False,0.7665237849897655,1.2875847199358588
